Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type
LA1375,SALOOM OFC BLDG NO. 2,NA,L,7,101 FEU FOLLET RD,LAFAYETTE,LA,70508,30.18302,-92.015331,9849,0,14-01-1904,2203,Clay Higgins,Active,BUILDING
MO2025,ONE PETTICOAT LANE,NA,L,6,1010 WALNUT ST,KANSAS CITY,MO,64106,39.10165,-94.582361,66523.32,0,20-12-1903,2905,Emanuel Cleaver,Active,BUILDING
TX2184,GREENBRIAR PARK III,NA,L,7,650 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,29.93769,-95.38934,4963,555.0000001,25-11-1903,4829,Sylvia Garcia,Active,BUILDING
GA2342,732 WEST 2ND ST BLDG,NA,L,4,732 2ND ST W,TIFTON,GA,31794,31.45728,-83.522971,6998,0,31-10-1903,1308,Austin Scott,Active,BUILDING
OH2409,LAKEWOOD OH SOCIAL SECURITY ADMINISTRATION,NA,L,5,17513 DETROIT AVE,LAKEWOOD,OH,44107,41.484744,-81.818087,16016,0,06-10-1903,3911,Shontel Brown,Active,BUILDING
CA7808,CRYSTAL RIDGE OFFICE BUILDING,NA,L,9,43500 RIDGE PARK DR,TEMECULA,CA,92590,33.49632,-117.15995,19910,0,11-09-1903,648,Darrell Issa,Active,BUILDING
HI8318,455 EAST LANIKAULA STREET,NA,L,9,455 E LANIKAULA ST,HILO,HI,96720,19.70743,-155.06663,3980,0,17-08-1903,1502,Jill Tokuda,Active,BUILDING
NY7415,HAMPTON RIDGE PROFESSIONAL BUI,NA,L,2,4050 W RIDGE RD,ROCHESTER,NY,14626,43.217154,-77.736407,10622,0,23-07-1903,3625,Joseph Morelle,Active,BUILDING
TX7027,USBS ROMA IMPORT DOCK,USBS ROMA,L,7,405 N ESTRELLA ST,ROMA-LOS SAENZ,TX,78584,26.404145,-99.016326,11457,0,28-06-1903,4828,Henry Cuellar,Active,BUILDING
MO1732,507 E. MAIN,NA,L,6,507 E MAIN ST,PARK HILLS,MO,63601,37.84528,-90.508501,6543,6542.999997,17-07-1905,2908,Jason Smith,Active,BUILDING
ND1377,WILLISTON-BASIN INTERNATIONAL AIRPORT,NA,L,8,14127 58TH ST NW,WILLISTON,ND,58801,48.25818,-103.742,974,0,22-06-1905,3800,Kelly Armstrong,Active,BUILDING
VA0335,GEORGE MASON SQUARE,NA,L,11,101 W BROAD ST,FALLS CHURCH,VA,22046,38.88207,-77.172171,5005,0,28-05-1905,5108,Donald Beyer,Active,BUILDING
MI2218,ANN ARBOR IRS BUILDING,NA,L,5,3971 RESEARCH PARK DR,ANN ARBOR,MI,48108,42.23021,-83.730761,9420,0,03-05-1905,2606,Debbie Dingell,Active,BUILDING
TX2824,4150 PINNACLE,NA,L,7,4150 PINNACLE ST,EL PASO,TX,79902,31.79449,-106.51376,8045,0,08-04-1905,4816,Veronica Escobar,Active,BUILDING
MT5505,FIRST INTERSTATE BANK BLDG - KALISPELL,NA,L,8,2 SOUTH MAIN STREET,KALISPELL,MT,59901,48.1984381,-114.3143775,5815,0,14-03-1905,3001,Ryan Zinke,Active,BUILDING
FL2540,GRAN PARK BUILDING,NA,L,4,10350 NW 112TH AVE,MIAMI,FL,33178,25.86735,-80.380581,78634,0,17-02-1905,1226,Mario Diaz-Balart,Active,BUILDING
PA0656,THE GATEWAY BLDG,NA,L,3,201 PENN ST,READING,PA,19601,40.33587,-75.933271,54743,0,23-01-1905,4206,Chrissy Houlahan,Active,BUILDING
WA8025,STADIUM INNOVATION CENTER,NA,L,10,1531 UTAH AVE S,SEATTLE,WA,98134,47.5891962,-122.3356,22564,0,29-12-1904,5307,Pramila Jayapal,Active,BUILDING
UT1531,WFO SLC,NA,L,8,2242 W NORTH TEMPLE,SALT LAKE CITY,UT,84116,40.77207,-111.955,13587,0,04-12-1904,4902,Chris Stewart,Active,BUILDING
TX0505,USBS DEL RIO HAZARDOUS MATERIALS CONTAINMENT CANOPY,USBS DEL RIO,F,7,3140 SPUR 239 INTERNATIONAL BRIDGE,DEL RIO,TX,78840,29.335465,-100.91308,2228.26,0,09-11-1904,4823,Tony Gonzales,Active,BUILDING
NY6385,200-228 EAST POST ROAD,NA,L,2,200 - 228 E POST RD,WHITE PLAINS,NY,10601,41.03001,-73.763981,19469,0,15-10-1904,3616,Jamaal Bowman,Active,BUILDING
MS0079,"UNITED STATES COURTHOUSE, OXFORD, MS",NA,F,4,911 JACKSON AVE E,OXFORD,MS,38655,34.3672544,-89.521248,78764.61,0,20-09-1904,2801,Trent Kelly,Active,BUILDING
DC1406,DISPENSARY,NEBRASKA AVE COMPLEX,F,11,NEBRASKA AVENUE COMPLEX,WASHINGTON,DC,20016,38.9390288,-77.084476,16633.48,17618.86314,26-08-1904,1198,Eleanor Norton,Active,BUILDING
GA2347,MCCOLLUM HANGAR,NA,L,4,1723 MCCOLLUM PKWY NW,KENNESAW,GA,30144,34.014636,-84.606449,10500,0,01-08-1904,1311,Barry Loudermilk,Active,BUILDING
WY1243,JAMAR BUILDING,NA,L,8,50 SHOSHONE AVE,GREEN RIVER,WY,82935,41.50839,-109.472,2297,0,07-07-1904,5600,Harriet Hageman,Active,BUILDING
CA7215,AP SIERRA GATEWAY BUSINESS CTR,NA,L,9,40015 SIERRA HWY,PALMDALE,CA,93550,34.6098,-118.12356,13888,0,12-06-1904,627,Mike Garcia,Active,BUILDING
FL3024,CITY PLAZA BUILDING,NA,L,4,411 RACETRACK RD NE,FORT WALTON BEACH,FL,32547,30.4430201,-86.601635,0,0,18-05-1904,1201,Matt Gaetz,Active,BUILDING
FL3135,"DHS, PEMBROKE PINES, FL",NA,L,4,15720 PINES BLVD,PEMBROKE PINES,FL,33027,26.0075244,-80.355208,30779,0,23-04-1904,1225,Debbie Wasserman Schultz,Active,BUILDING
TX0333,USBS LOS INDIOS TRUCK PRIMARY INSPECTION,USBS LOS INDIOS,F,7,100 LOS INDIOS BLVD,LOS INDIOS,TX,78567,26.036197,-97.734704,3947.99,0,29-03-1904,4834,Vicente Gonzalez,Active,STRUCTURE
WA7741,COLUMBIA BUS CTR II,NA,L,10,2119 SE COLUMBIA WAY,VANCOUVER,WA,98661,45.6168827,-122.64806,1893,0,04-03-1904,5303,Marie Perez,Active,BUILDING
OH2403,2345 GATEWAY DRIVE,NA,L,5,2345 GATEWAY DR,WOOSTER,OH,44691,40.82585,-81.905241,6769,0,08-02-1904,3907,Max Miller,Active,BUILDING
NY7586,"200 EAST MAIN STREET, ROCHESTER, NY",NA,L,2,200 E MAIN ST,ROCHESTER,NY,14604,43.15736,-77.607071,21775,0,14-01-1904,3625,Joseph Morelle,Active,BUILDING
NC2686,COFFEE CREEK INTERNATIONAL BUSINESS CENTER,NA,L,4,1809 ASSOCIATES LN,CHARLOTTE,NC,28217,35.17511,-80.930381,2384,0,20-12-1903,3714,Jeff Jackson,Active,BUILDING
CO1354,MUTUAL OF OMAHA BANK,NA,L,8,12345 W ALAMEDA PKWY,LAKEWOOD,CO,80228,39.7046,-105.139,22801,0,25-11-1903,807,Brittany Pettersen,Active,BUILDING
CA8332,QUIRING GENERAL BUILDING,NA,L,9,5118 E CLINTON WAY,FRESNO,CA,93727,36.76738,-119.72239,6644,0,31-10-1903,621,Jim Costa,Active,BUILDING
DE0047,MAIN STREET DOVER PROPERTIES,NA,L,3,1012 COLLEGE RD,DOVER,DE,19904,39.17567,-75.554061,4080,0,06-10-1903,1000,Lisa Blunt Rochester,Active,BUILDING
NY7179,BUILDING 636,NA,L,2,636 W WASHINGTON ST,GENEVA,NY,14456,42.85999,-77.009051,4046,0,11-09-1903,3624,Claudia Tenney,Active,BUILDING
TX0506,USBS DEL RIO CARGO PRIMARY,USBS DEL RIO,F,7,3140 SPUR 239 INTERNATIONAL BRIDGE,DEL RIO,TX,78840,29.333384,-100.91795,1251.62,0,17-08-1903,4823,Tony Gonzales,Active,BUILDING
CO0576,DFC BLDG 85,DENVER FEDERAL CENTER,F,8,W 6TH AVE & KIPLING ST,LAKEWOOD,CO,80225,39.71915,-105.126,83379.33,0,23-07-1903,807,Brittany Pettersen,Active,BUILDING
OH2461,4906 MONROE,NA,L,5,4906 MONROE ST,TOLEDO,OH,43623,41.69653,-83.636851,9862,0,28-06-1903,3909,Marcy Kaptur,Active,BUILDING
CA6380,301 HOWARD STREET,NA,L,9,301 HOWARD ST,SAN FRANCISCO,CA,94105,37.78949,-122.39426,31946,15443,17-07-1905,611,Nancy Pelosi,Active,BUILDING
CA7715,1411 OLIVER ROAD,NA,L,9,1411 OLIVER RD,FAIRFIELD,CA,94534,38.2590337,-122.06889,0,0,22-06-1905,608,John Garamendi,Active,BUILDING
KY2098,FIRST COMMONWEALTH BANK,NA,L,4,311 N ARNOLD AVE,PRESTONSBURG,KY,41653,37.6696751,-82.775853,2188,0,28-05-1905,2105,Harold Rogers,Active,BUILDING
FL0017,BRYAN SIMPSON UNITES STATES,NA,F,4,300 N HOGAN ST,JACKSONVILLE,FL,32202,30.32959,-81.660471,390368.06,15384.56129,03-05-1905,1204,Aaron Bean,Active,BUILDING
HI0013,FORT ARMSTRONG PARKING,NA,F,9,FORREST AVE,HONOLULU,HI,96813,21.2987898,-157.86382,0,0,08-04-1905,1501,Ed Case,Active,STRUCTURE
MO2049,1927 INDUSTRIAL DRIVE,NA,L,6,1927 INDUSTRIAL DR,LIBERTY,MO,64068,39.25521,-94.454231,15220,0,14-03-1905,2906,Sam Graves,Active,BUILDING
IL2543,DUPAGE AIRPORT AUTHORITY,NA,L,5,2700 INTERNATIONAL DR,WEST CHICAGO,IL,60185,41.906773,-88.255972,1129,0,17-02-1905,1703,Delia Ramirez,Active,BUILDING
AZ0616,DOUGLAS FMSCA ADMIN BLDG,DOUGLAS BRDR STN,F,9,E 1ST ST & N PAN AMERICAN AVE,DOUGLAS,AZ,85607,31.3352101,-109.560609,4085.39,0,23-01-1905,407,Raul Grijalva,Active,BUILDING
FL2530,SOCIAL SECURITY ADMINISTATION,NA,L,4,925 SE 1ST ST,BELLE GLADE,FL,33430,26.67363,-80.669201,7745,0,29-12-1904,1220,Sheila Cherfilus-McCormick,Active,BUILDING
DC0219,BLDG 71 - FAN HOUSE,ST ELIZABETHS COMPLEX,F,11,2701 MARTIN LUTHER KING JR AVE SE,WASHINGTON,DC,20032,38.85361,-77.000351,255,0,04-12-1904,1198,Eleanor Norton,Active,BUILDING
IL0032,CUSTOMHOUSE,NA,F,5,610 S CANAL ST,CHICAGO,IL,60607,41.8742672,-87.639533,246471.5,45449.84319,09-11-1904,1707,Danny Davis,Active,BUILDING
KY3046,"SSA BUILDING, PADUCAH, KY",NA,L,4,125 BRETT CHASE,PADUCAH,KY,42003,37.0303471,-88.669161,12066,0,15-10-1904,2101,James Comer,Active,BUILDING
NY7670,"INDUSTRY CITY, 86 34TH STREET BROOKLYN, NY 11232",NA,L,2,86 34TH ST,BROOKLYN,NY,11232,40.657105,-74.006096,38831,0,20-09-1904,3610,Daniel Goldman,Active,BUILDING
MA5939,2 MILL STREET,NA,L,1,2 MILL STREET,LAWRENCE,MA,1840,42.706651,-71.156745,28325,0,26-08-1904,2503,Lori Trahan,Active,BUILDING
FL2043,ATRIUM WEST,NA,L,4,7771 W OAKLAND PARK BLVD,SUNRISE,FL,33351,26.16847,-80.252521,1858,0,01-08-1904,1220,Sheila Cherfilus-McCormick,Active,BUILDING
DC0116,FRANCES PERKINS BLDG,NA,F,11,200 CONSTITUTION AVE NW,WASHINGTON,DC,20210,38.8932305,-77.014428,1373328.55,0,07-07-1904,1198,Eleanor Norton,Active,BUILDING
NC2617,COORDALE THREE,NA,L,4,110 PINEDALE SPRINGS WAY,CARY,NC,27511,35.7521553,-78.772908,25458,0,12-06-1904,3713,Wiley Nickel,Active,BUILDING
NC2702,"SSA BLDG, CHARLOTTE, NC",NA,L,4,2201 CORONATION BLVD,CHARLOTTE,NC,28227,35.1427396,-80.732134,40923,0,18-05-1904,3714,Jeff Jackson,Active,BUILDING
NM1599,620 E. GREENE STREET,NA,L,7,620 E GREENE ST,CARLSBAD,NM,88220,32.4187713,-104.21899,26895,0,23-04-1904,3502,Gabe Vasquez,Active,BUILDING
VT0064,"LPOE NII/VACIS, HIGHGATE SPRINGS",LPOE Highgate Spring,F,1,482 WELCOME CENTER ROAD,HIGHGATE SPRINGS,VT,5460,45.011467,-73.087383,2341.56,0,29-03-1904,5000,Becca Balint,Active,BUILDING
DC1421,AUTO HOBBY SHOP,NEBRASKA AVE COMPLEX,F,11,NEBRASKA AVENUE COMPLEX,WASHINGTON,DC,20016,38.9377659,-77.084794,1067.83,193.0679658,04-03-1904,1198,Eleanor Norton,Active,BUILDING
CA6415,ONE WORLD TRADE CTR,NA,L,9,1 WORLD TRADE CTR,LONG BEACH,CA,90802,33.7673973,-118.19933,88790,0,08-02-1904,642,Robert Garcia,Active,BUILDING
LA1432,ONE LAKE SIDE PLAZA,NA,L,7,127 W BROAD ST,LAKE CHARLES,LA,70601,30.2292,-93.218621,7543,0,14-01-1904,2203,Clay Higgins,Active,BUILDING
TX2970,BANK OF AMERICA TX2970,NA,L,7,303 W WALL ST,MIDLAND,TX,79701,31.99692,-102.07743,8184,0,20-12-1903,4811,August Pfluger,Active,BUILDING
WI1807,129 BROWN STREET,NA,L,5,129 N BROWN ST,RHINELANDER,WI,54501,45.63956,-89.413491,5456,0,25-11-1903,5507,Thomas Tiffany,Active,BUILDING
IL2681,2056 WESTINGS AVENUE,NA,L,5,2056 WESTINGS AVE,NAPERVILLE,IL,60563,41.8063591,-88.199604,43001,0,31-10-1903,1711,Bill Foster,Active,BUILDING
AL0073,SEYBOURNE H. LYNNE USCT,NA,L,4,400 WELL ST NE,DECATUR,AL,35601,34.6066467,-86.982385,0,0,06-10-1903,105,Dale Strong,Active,BUILDING
CA8549,414 E COMMERCIAL ST,NA,L,9,414 E COMMERCIAL ST,LOS ANGELES,CA,90012,34.053084,-118.2371355,0,0,11-09-1903,634,Jimmy Gomez,Active,STRUCTURE
DC1266,AMERICAN RED CROSS BUILDING,NA,F,11,2025 E ST NW,WASHINGTON,DC,20006,38.896416,-77.04572,129462.42,0,17-08-1903,1198,Eleanor Norton,Active,BUILDING
NJ4638,"855 LEHIGH AVENUE; UNION, N.J.",NA,L,2,855 LEHIGH AVE,UNION,NJ,7083,40.68168,-74.243431,19257,0,23-07-1903,3410,Donald Payne,Active,BUILDING
MD0317,ARDWICK INDUSTRIAL PLAZA,NA,L,11,8335 ARDWICK ARDMORE RD,HYATTSVILLE,MD,20785,38.9399,-76.867201,30000,0,28-06-1903,2404,Glenn Ivey,Active,BUILDING
TX2535,VALLEY INTERNATIONAL AIRPORT,NA,L,7,3002 HERITAGE WAY,HARLINGEN,TX,78550,26.2217217,-97.662936,3980,0,17-07-1905,4834,Vicente Gonzalez,Active,BUILDING
WV0047,FB & US COURTHOUSE,NA,F,3,1125 CHAPLINE ST,WHEELING,WV,26003,40.0685191,-80.7216,64877.24,3199.327354,22-06-1905,5402,Alexander Mooney,Active,BUILDING
NE1442,308 N. LOCUST,NA,L,6,308 N LOCUST ST,GRAND ISLAND,NE,68801,40.92565,-98.341481,2765,0,28-05-1905,3103,Adrian Smith,Active,BUILDING
IL2527,9915 BRYN MAWR AVE.,NA,L,5,9915 BRYN MAWR AVE,ROSEMONT,IL,60018,41.97975,-87.873561,72297,0,03-05-1905,1705,Mike Quigley,Active,BUILDING
AZ8485,US DAJ DRUG ENFORCEMENT ADMINISTRATION,NA,L,9,1283 W FRONTAGE RD,RIO RICO,AZ,85648,31.489344,-111.00632,9001,0,08-04-1905,407,Raul Grijalva,Active,BUILDING
TX1871,TYLER NATL BANK BLDG,NA,L,7,3301 GOLDEN RD,TYLER,TX,75701,32.31406,-95.276751,8652,0,14-03-1905,4801,Nathaniel Moran,Active,BUILDING
TX2669,7460 WARREN PARKWAY,NA,L,7,7460 WARREN PKWY,FRISCO,TX,75034,33.10821,-96.820056,18785,0,17-02-1905,4804,Pat Fallon,Active,BUILDING
TX0326,USBS J&L LAREDO KENNEL 1,USBS J&L LAREDO,F,7,TERMINATION I-35,LAREDO,TX,78040,27.50175,-99.501507,632.64,0,23-01-1905,4828,Henry Cuellar,Active,BUILDING
VA1405,FED EXECUTIVE INSTITUTE,FED EXEC INSTITUTE,F,3,1301 EMMET ST N,CHARLOTTESVILLE,VA,22903,38.0544676,-78.497836,50311.63,50311.62998,29-12-1904,5105,Bob Good,Active,BUILDING
WV0311,WARWOOD SHOPPING PLAZA,NA,L,3,1241 WARWOOD AVE,WHEELING,WV,26003,40.1141437,-80.69824,7532,0,04-12-1904,5402,Alexander Mooney,Active,BUILDING
OK1527,WEATHER CENTER,NA,L,7,1200 WESTHEIMER DR,NORMAN,OK,73069,35.2378235,-97.460006,18743,0,09-11-1904,4004,Tom Cole,Active,BUILDING
AZ8201,SIERRA BRAVO,NA,L,9,2255 W INA RD,TUCSON,AZ,85741,32.3371499,-111.0148,20797,0,15-10-1904,406,Juan Ciscomani,Active,BUILDING
CA7349,ERNST YOUNG PLAZA,NA,L,9,725 S FIGUEROA ST,LOS ANGELES,CA,90017,34.04914,-118.26106,94145,0,20-09-1904,637,Sydney Kamlager-Dove,Active,BUILDING
FL3144,"SSA CHOCTAW PLAZA CENTER, FORT WALTON BEACH, FL",NA,L,4,111 RACETRACK RD NW,FORT WALTON BEACH,FL,32547,30.447819,-86.61938,7542,0,26-08-1904,1201,Matt Gaetz,Active,BUILDING
AZ0601,SASABE LPOE MAIN BLDG,SASABE LPOE,F,9,HIGHWAY 286 AND INTERNATIONAL BORDER,SASABE,AZ,85633,31.4859777,-111.54374,4260,0,01-08-1904,407,Raul Grijalva,Active,BUILDING
AL0003,FRANK JOHNSON ANNEX,GSA/DMS DEPOT,F,4,1 CHURCH ST,MONTGOMERY,AL,36104,32.3759055,-86.308923,262060.69,12873.19599,07-07-1904,107,Terri Sewell,Active,BUILDING
MT5517,SKINNER BUILDING,NA,L,8,1220 COLE AVE,HELENA,MT,59601,46.60903,-112.02,3950,0,12-06-1904,3002,Matthew Rosendale,Active,BUILDING
CO1954,CORTEZ MUNICIPAL AIRPORT,NA,L,8,22874 COUNTY ROAD F,CORTEZ,CO,81321,37.3407,-108.743,453,0,18-05-1904,803,Lauren Boebert,Active,BUILDING
WA0094,VANCOUVER FEDERAL BUILDING,NA,F,10,500 W 12TH ST,VANCOUVER,WA,98660,45.6308825,-122.67647,20524.18,1245.331198,23-04-1904,5303,Marie Perez,Active,BUILDING
AL2480,RYAN-WALSH BUILDING,NA,L,4,150 N ROYAL ST,MOBILE,AL,36602,30.69519,-88.041671,24200,0,29-03-1904,101,Jerry Carl,Active,BUILDING
KS0092,FRANK CARLSON FEDERAL BUILDING & U.S. COURTHOUSE,NA,F,6,444 SE QUINCY ST,TOPEKA,KS,66603,39.0535275,-95.67085,189760.78,2057.62079,04-03-1904,2002,Jake LaTurner,Active,BUILDING
PR3996,LA RAMBLA PLAZA CORP,NA,L,2,606 TITO CASTRO AVENUE,PONCE,PR,716,18.01306,-66.61444,4813,0,08-02-1904,7298,Jenniffer Gonzalez-Colon,Active,BUILDING
TX0522,BPSH MARFA REPAIR GARAGE,BPSH MARFA,F,7,300 WEST MADRID STREET,MARFA,TX,79843,30.303616,-104.02396,7020.03,0,14-01-1904,4823,Tony Gonzales,Active,BUILDING
LA1540,JAMES BUSINESS PARK,NA,L,7,181 JAMES DR W,SAINT ROSE,LA,70087,29.98548,-90.285552,20559,0,20-12-1903,2206,Garret Graves,Active,BUILDING
OR6666,"EUGENE AIRPORT - EUGENE, OR",NA,L,10,28845 LOCKHEED DR,EUGENE,OR,97402,44.1216411,-123.21122,5476,0,25-11-1903,4104,Val Hoyle,Active,BUILDING
KY3003,1897 ROUTE 321 NORTH BLDG,NA,L,4,1897 KY-321,PRESTONSBURG,KY,41653,37.695591,-82.769481,11009,0,31-10-1903,2105,Harold Rogers,Active,BUILDING
PA0781,LEHIGH VALLEY INTERNATIONAL AIRPORT,NA,L,3,3311 AIRPORT RD,ALLENTOWN,PA,18109,40.6557759,-75.428718,2106,0,06-10-1903,4207,Susan Wild,Active,BUILDING
SD1298,FIRST DAKOTA NATIONAL BANK,NA,L,8,101 N MAIN AVE,SIOUX FALLS,SD,57104,43.54763,-96.7288,1217,0,11-09-1903,4600,Dusty Johnson,Active,BUILDING
LA1477,3434 & 3426 CANAL STREET,NA,L,7,3426 CANAL ST,NEW ORLEANS,LA,70119,29.97034,-90.095161,0,0,17-08-1903,2202,Troy Carter,Active,BUILDING
AK0521,DALTON CACHE LAND PORT OF ENTRY,DALTON CACHE LPOE,F,10,MILE 42 HAINES HIGHWAY,HAINES,AK,99827,59.4502251,-136.36156,8645.48,0,23-07-1903,200,Mary Peltola,Active,BUILDING
TX3003,CBP EMERGENCY PREPAREDNESS WAREHOUSE,NA,L,7,19710 ALDINE WESTFIELD RD,HUMBLE,TX,77338,30.00174,-95.370824,25741,0,28-06-1903,4818,Sheila Jackson Lee,Active,BUILDING
NE0036,ROMAN L. HRUSKA U.S. COURTHOUSE,NA,F,6,111 S 18TH PLZ,OMAHA,NE,68102,41.25916,-95.939701,290027.63,0,17-07-1905,3102,Don Bacon,Active,BUILDING
TN2141,INS QTR.,NA,L,4,324 PROSPERITY RD,KNOXVILLE,TN,37923,35.9234,-84.079321,4853,4853,22-06-1905,4702,Tim Burchett,Active,BUILDING
OH2353,810 SCIENCE DRIVE,NA,L,5,810 SCIENCE BLVD,COLUMBUS,OH,43230,39.996054,-82.842836,7000,0,28-05-1905,3903,Joyce Beatty,Active,BUILDING
GA2330,3149 PERIMETER PARK BLDG,NA,L,4,3149 PERIMETER PARK LN,VALDOSTA,GA,31602,30.881592,-83.275659,9550,0,03-05-1905,1308,Austin Scott,Active,BUILDING
UT1519,BUILDING 1581 FALCON HILL,NA,L,8,BUILDING 1581,HILL AF BASE,UT,84015,41.09811,-111.995,13791,0,08-04-1905,4901,Blake Moore,Active,BUILDING
NY7314,"US AIRPORTS ROCHESTER, NY",NA,L,2,1 AIRPORT WAY,ROCHESTER,NY,14624,43.13004,-77.670041,8188,0,14-03-1905,3625,Joseph Morelle,Active,BUILDING
OR6522,"WILSON BUILDING - BEND, OR",NA,L,10,1375 SE WILSON AVE,BEND,OR,97702,44.0436255,-121.28662,3386,0,17-02-1905,4105,Lori Chavez-DeRemer,Active,BUILDING
TN2050,OLD POST OFFICE CUSTOM HOUSE,NA,L,4,31 E 11TH ST,CHATTANOOGA,TN,37402,35.04377,-85.308141,34210,0,23-01-1905,4703,Charles Fleischmann,Active,BUILDING
CA7658,2160 S. EL CAMINO REAL,NA,L,9,2160 S EL CAMINO REAL,OCEANSIDE,CA,92054,33.1882,-117.32736,13261,0,29-12-1904,649,Mike Levin,Active,BUILDING
GA2371,SSA GRIFFIN,NA,L,4,"1500 BLOCK, FLYNT STREET",GRIFFIN,GA,30223,33.25112,-84.28976,8026,0,04-12-1904,1303,A. Ferguson,Active,BUILDING
VA0306,CEDAR HILL,NA,L,11,2216 GALLOWS RD,DUNN LORING,VA,22027,38.900043,-77.225099,55948,0,09-11-1904,5111,Gerald Connolly,Active,BUILDING
GA2286,919 HILLCREST PARKWAY BLDG,NA,L,4,919 HILLCREST PKY,DUBLIN,GA,31021,32.5475324,-82.930373,7966,0,15-10-1904,1312,Rick Allen,Active,BUILDING
FL0089,"FB-CT, FORT LAUDERDALE, FL",NA,F,4,299 E BROWARD BLVD,FORT LAUDERDALE,FL,33301,26.12286,-80.141181,169093.55,15087.99295,20-09-1904,1223,Jared Moskowitz,Active,BUILDING
MO2055,4715 WEST JUNCTION,NA,L,6,4715 W JUNCTION ST,SPRINGFIELD,MO,65802,37.216386,-93.374019,12000,0,26-08-1904,2907,Eric Burlison,Active,BUILDING
GA2090,1875 CENTURY BLVD,NA,L,4,1875 CENTURY BLVD NE,ATLANTA,GA,30345,33.84605,-84.312451,35330.06,0,01-08-1904,1304,Henry Johnson,Active,BUILDING
NM0564,USBS SANTA TERESA IMPORT DOCK,USBS SANTA TERESA,F,7,170 PETE V DOMENCI HIGHWAY,PLACITAS,NM,88008,31.787062,-106.67796,20460.01,0,07-07-1904,3502,Gabe Vasquez,Active,BUILDING
WA8052,SUMNER DISTRIBUTION CENTER,NA,L,10,3700 150TH AVENUE CT E,SUMNER,WA,98390,47.223081,-122.23027,441250,0,12-06-1904,5310,Marilyn Strickland,Active,BUILDING
CA7579,1122 VINE STREET,NA,L,9,1122 VINE ST,LOS ANGELES,CA,90038,34.0914986,-118.32655,19530,0,18-05-1904,630,Adam Schiff,Active,BUILDING
CA8406,BUILDING 3 - 9346 GALENA ST.,NA,L,9,9346 GALENA ST,RIVERSIDE,CA,92509,34.00381,-117.48807,0,0,23-04-1904,639,Mark Takano,Active,BUILDING
WV0167,SHONK PLAZA,NA,L,3,150 COURT ST,CHARLESTON,WV,25301,38.35241,-81.636311,14149,0,29-03-1904,5401,Carol Miller,Active,BUILDING
PA0932,PPA AUTOPARK AT THE FASHION DISTRICT,NA,L,3,44 N 9TH ST,PHILADELPHIA,PA,19107,39.9529144,-75.154833,0,0,04-03-1904,4202,Brendan Boyle,Active,STRUCTURE
MA5915,1 CLARK'S HILL,NA,L,1,1 CLARKS HL,FRAMINGHAM,MA,1702,42.28307,-71.404981,10366,0,08-02-1904,2505,Katherine Clark,Active,BUILDING
VA0660,NETCENTER,NA,L,3,5200 W MERCURY BLVD,HAMPTON,VA,23605,37.02369,-76.438441,3989,0,14-01-1904,5103,Robert Scott,Active,BUILDING
MN1679,HIBBING MN SOCIAL SECURITY OFFICE,NA,L,5,1122 E 25TH ST,HIBBING,MN,55746,47.42049,-92.928341,6400,0,20-12-1903,2708,Pete Stauber,Active,BUILDING
MI1980,BLUE WATER BRIDGE,NA,L,5,2321 PINE GROVE AVE,PORT HURON,MI,48060,42.9986583,-82.436881,28135,0,25-11-1903,2609,Lisa McClain,Active,BUILDING
FL3343,8860 SALROSE LANE,NA,L,4,8860 SALROSE LN,FORT MYERS,FL,33912,26.54842,-81.810721,36721,0,31-10-1903,1219,Byron Donalds,Active,BUILDING
AK3464,KING SALMON AIRPORT TERMINAL,NA,L,10,1 KING SALMON AIRPORT RD,KING SALMON,AK,99613,58.6734739,-156.6561815,1150,0,06-10-1903,200,Mary Peltola,Active,BUILDING
MN0600,BAUDETTE MN BORDER STATION,NA,F,5,600 INTERNATIONAL DR,BAUDETTE,MN,56623,48.7171137,-94.595138,9340.8,0,11-09-1903,2708,Pete Stauber,Active,BUILDING
IN1817,921 OHIO STREET,NA,L,5,921 OHIO ST,TERRE HAUTE,IN,47807,39.46513,-87.403371,13752,0,17-08-1903,1808,Larry Bucshon,Active,BUILDING
PA0825,WILLOWPOINTE PLAZA,NA,L,3,800 PLAZA DR,BELLE VERNON,PA,15012,40.186777,-79.810772,6560,0,23-07-1903,4214,Guy Reschenthaler,Active,BUILDING
NJ5084,CHILDREN'S HOME SOCIETY BLDG,NA,L,3,635 S CLINTON AVE,TRENTON,NJ,8611,40.21085,-74.752801,40909,0,28-06-1903,3412,Bonnie Watson Coleman,Active,BUILDING
MD1080,2107 LAUREL BUSH ROAD,NA,L,3,2107 LAUREL BUSH RD,BEL AIR,MD,21015,39.49911,-76.323361,0,0,17-07-1905,2401,Andy Harris,Active,BUILDING
NM1621,1024 PASEO DEL PUEBLO SUR,NA,L,7,1024 PASEO DEL PUEBLO SUR,TAOS,NM,87571,36.384357,-105.58664,17618,0,22-06-1905,3503,Teresa Leger Fernandez,Active,BUILDING
